episode,total_reward,avg_reward_per_drone,avg_pdr,avg_delay_ms,avg_hop,avg_trust,avg_disconnect,avg_detection
492,57.1246,19.0415,0.7333,42.0638,1.0000,0.5030,0.0000,0.8556
220,193.9599,64.6533,0.2494,68.1699,1.0556,0.6555,0.1056,0.6667
493,77.2544,25.7515,0.7333,37.0819,1.0000,0.5896,0.0000,0.7278
221,-149.9429,-49.9810,0.1335,161.8025,1.0296,0.5436,0.4611,0.4167
494,56.3738,18.7913,0.7333,36.8754,1.0000,0.5844,0.0000,0.7722
222,178.0068,59.3356,0.2217,120.8267,1.0259,0.5910,0.3056,0.5833
495,16.7717,5.5906,0.7333,38.2199,1.0000,0.5573,0.0000,0.7500
223,117.8015,39.2672,0.1907,130.1948,1.0852,0.5802,0.3389,0.5611
496,69.7237,23.2412,0.7333,35.6860,1.0000,0.6118,0.0000,0.7889
224,87.0569,29.0190,0.2055,154.7258,1.0111,0.5592,0.4500,0.4556
497,75.4623,25.1541,0.7333,35.8149,1.0000,0.6017,0.0000,0.6778
225,27.8014,9.2671,0.1901,131.0677,1.0852,0.5802,0.3389,0.5556
498,77.0642,25.6881,0.7333,37.3935,1.0000,0.5772,0.0000,0.7500
226,-0.6851,-0.2284,0.1363,149.7288,1.0407,0.5564,0.4056,0.4111
499,77.9481,25.9827,0.7333,37.1289,1.0000,0.5818,0.0000,0.7611
227,90.7010,30.2337,0.1566,135.2256,1.0259,0.5665,0.3500,0.4667
500,94.7093,31.5698,0.7333,34.8777,1.0000,0.6234,0.0000,0.7667
501,86.0684,28.6895,0.7333,34.6126,1.0000,0.6303,0.0000,0.7056
228,213.0157,71.0052,0.2277,103.3927,1.0815,0.6157,0.2333,0.6333
502,-58.7737,-19.5912,0.7333,33.0956,1.0000,0.6533,0.0000,0.6667
229,223.5692,74.5231,0.2367,99.1284,1.0222,0.6256,0.2222,0.5889
503,97.1920,32.3973,0.7333,34.6582,1.0000,0.6295,0.0000,0.7889
230,253.4153,84.4718,0.2199,86.5125,1.0778,0.6332,0.1611,0.6833
504,81.1418,27.0473,0.7333,37.1256,1.0000,0.5859,0.0000,0.7667
231,171.8291,57.2764,0.2437,111.9385,1.0407,0.6136,0.2833,0.5722
505,65.1532,21.7177,0.7333,37.1816,1.0000,0.5796,0.0000,0.7222
232,165.7680,55.2560,0.2623,135.8132,1.0704,0.5979,0.3833,0.5389
506,75.1730,25.0577,0.7333,31.7752,1.0000,0.6716,0.0000,0.7056
233,20.6340,6.8780,0.1866,131.5372,1.0370,0.6016,0.3500,0.4500
507,70.6736,23.5579,0.7333,37.5361,1.0000,0.5741,0.0000,0.7722
234,101.5044,33.8348,0.1826,127.1905,1.0630,0.5789,0.3389,0.5111
508,75.4332,25.1444,0.7333,38.6451,1.0000,0.5568,0.0000,0.8389
235,166.2062,55.4021,0.2386,128.0031,1.0741,0.5997,0.3444,0.5833
509,63.6807,21.2269,0.7333,37.4450,1.0000,0.5774,0.0000,0.7333
236,251.5471,83.8490,0.2601,42.2473,1.0000,0.6684,0.0000,0.6667
510,89.1573,29.7191,0.7333,37.6982,1.0000,0.5711,0.0000,0.8444
237,300.4332,100.1444,0.2982,37.7558,1.0000,0.6867,0.0000,0.6667
511,33.3942,11.1314,0.7333,42.8717,1.0000,0.4735,0.0000,0.8167
238,62.0454,20.6818,0.1947,99.6094,1.0593,0.6147,0.2167,0.5333
512,53.5811,17.8604,0.7333,38.1083,1.0000,0.5638,0.0000,0.8722
239,51.8080,17.2693,0.1982,118.0786,1.0111,0.6048,0.3056,0.4889
513,71.4313,23.8104,0.7333,36.8805,1.0000,0.5892,0.0000,0.6778
240,49.5694,16.5231,0.1835,149.8381,1.0148,0.5798,0.4278,0.5056
514,74.2850,24.7617,0.7333,35.3742,1.0000,0.6142,0.0000,0.7333
241,166.8968,55.6323,0.1841,97.9391,1.0407,0.6039,0.2056,0.5000
515,66.8870,22.2957,0.7333,38.4305,1.0000,0.5603,0.0000,0.7611
242,157.4737,52.4912,0.1892,99.3488,1.0704,0.6074,0.2167,0.3944
516,95.3032,31.7677,0.7333,36.8717,1.0000,0.5888,0.0000,0.8389
243,134.7220,44.9073,0.2043,130.7811,1.0815,0.5833,0.3444,0.5611
517,55.5012,18.5004,0.7333,39.1712,1.0000,0.5483,0.0000,0.7667
244,-87.4724,-29.1575,0.1405,151.7839,1.0111,0.5564,0.4278,0.4444
518,37.2539,12.4180,0.7333,37.8395,1.0000,0.5684,0.0000,0.8722
245,171.2513,57.0838,0.2166,117.1588,1.0778,0.5998,0.2944,0.5778
519,84.8587,28.2862,0.7333,34.5460,1.0000,0.6372,0.0000,0.6667
246,117.3398,39.1133,0.2062,137.7705,1.0444,0.5910,0.3778,0.5222
520,-47.5966,-15.8655,0.4433,136.8366,1.0481,0.3320,0.3722,0.5278
247,191.4896,63.8299,0.1929,82.6151,1.0667,0.6192,0.1444,0.5000
521,50.8829,16.9610,0.7333,38.2415,1.0000,0.5649,0.0000,0.6722
248,10.8277,3.6092,0.1424,152.1053,1.0222,0.5544,0.4278,0.4500
522,48.5968,16.1989,0.6900,57.3390,1.0481,0.5126,0.0722,0.7500
249,74.3775,24.7925,0.1534,119.2040,1.1111,0.5813,0.2889,0.2778
523,25.2155,8.4052,0.6767,66.4613,1.0630,0.4323,0.0944,0.8222
250,91.1088,30.3696,0.1604,127.0267,1.0407,0.5721,0.3278,0.4611
524,22.4017,7.4672,0.7333,37.8991,1.0000,0.5706,0.0000,0.8111
251,102.5556,34.1852,0.1597,117.3400,1.0889,0.5897,0.2778,0.3500
525,67.5385,22.5128,0.7333,40.3695,1.0000,0.5320,0.0000,0.8722
252,128.6171,42.8724,0.1842,107.3540,1.0667,0.6105,0.2500,0.4222
526,7.0916,2.3639,0.6767,66.4437,1.0630,0.4376,0.0944,0.8167
253,32.1079,10.7026,0.1633,135.9599,1.0556,0.5843,0.3667,0.4111
527,9.9834,3.3278,0.6222,70.1299,1.0741,0.4750,0.1111,0.5611
254,105.0178,35.0059,0.1639,116.0421,1.0667,0.5820,0.2778,0.3778
528,51.0956,17.0319,0.6778,53.3556,1.0370,0.5376,0.0556,0.6333
255,217.5799,72.5266,0.2350,83.6795,1.0481,0.6418,0.1611,0.5667
529,2.2025,0.7342,0.6333,68.5341,1.0667,0.4459,0.1000,0.6222
256,113.8228,37.9409,0.1564,107.4242,1.0852,0.5856,0.2389,0.3611
530,41.9269,13.9756,0.6900,60.6395,1.0481,0.4494,0.0722,0.8722
257,64.6061,21.5354,0.1601,134.6461,1.0222,0.5765,0.3556,0.4444
531,53.3212,17.7737,0.7000,52.9735,1.0370,0.5190,0.0556,0.7556
258,47.3479,15.7826,0.1508,138.3837,1.0222,0.5715,0.3667,0.4389
532,21.3193,7.1064,0.6722,59.1058,1.0407,0.4567,0.0611,0.6667
259,114.2830,38.0943,0.1803,143.0756,1.0407,0.5712,0.3889,0.5111
533,39.8110,13.2703,0.7067,51.9161,1.0296,0.5002,0.0444,0.8444
260,63.8505,21.2835,0.1496,138.6732,1.0296,0.5690,0.3667,0.4278
534,54.1205,18.0402,0.6767,62.9434,1.0630,0.4966,0.0944,0.7944
535,47.7440,15.9147,0.7000,55.5775,1.0370,0.4796,0.0556,0.8111
261,208.7081,69.5694,0.2061,106.3295,1.0630,0.6088,0.2389,0.6222
536,15.7528,5.2509,0.6611,62.3351,1.0481,0.4504,0.0722,0.6722
262,162.0928,54.0309,0.1731,109.5750,1.0481,0.5990,0.2500,0.4833
537,45.2901,15.0967,0.7333,38.6034,1.0000,0.5532,0.0000,0.8056
263,107.4482,35.8161,0.1799,102.4428,1.1037,0.6053,0.2222,0.4722
538,10.9941,3.6647,0.6900,60.0747,1.0481,0.4632,0.0722,0.8667
264,227.6971,75.8990,0.2588,101.5326,1.0000,0.6345,0.2444,0.5778
539,-5.4381,-1.8127,0.6478,69.2506,1.0333,0.4136,0.0944,0.6778
265,141.5645,47.1882,0.2370,141.3798,1.0037,0.5794,0.4056,0.4722
540,17.3119,5.7706,0.6722,60.3176,1.0407,0.4380,0.0611,0.6889
266,164.3452,54.7817,0.1951,103.0758,1.0741,0.6106,0.2333,0.5000
541,41.2884,13.7628,0.7033,53.9080,1.0333,0.4842,0.0500,0.8333
267,205.8498,68.6166,0.1886,96.4726,1.0667,0.6133,0.2000,0.6167
542,43.4787,14.4929,0.7333,42.1316,1.0000,0.4940,0.0000,0.9389
268,236.0117,78.6706,0.2320,87.2863,1.0667,0.6381,0.1778,0.6278
543,55.1471,18.3824,0.7333,38.8424,1.0000,0.5584,0.0000,0.7278
269,164.7434,54.9145,0.2043,91.3394,1.0185,0.6273,0.1944,0.5833
544,-43.7560,-14.5853,0.6667,58.9927,1.0444,0.4799,0.0667,0.6611
270,183.0620,61.0207,0.1919,97.4001,1.0148,0.6193,0.2111,0.5722
545,54.1063,18.0354,0.7067,49.6577,1.0296,0.5397,0.0444,0.8111
271,122.2122,40.7374,0.2393,137.6279,1.0222,0.5842,0.3889,0.4944
546,-81.5542,-27.1847,0.3700,158.0288,1.0407,0.2596,0.4389,0.4500
272,260.5375,86.8458,0.2510,51.7682,1.0185,0.6614,0.0278,0.6833
547,-130.6252,-43.5417,0.5367,102.2549,1.1296,0.3800,0.2278,0.5167
273,187.2012,62.4004,0.2397,48.6574,1.0111,0.6582,0.0167,0.6333
548,48.5358,16.1786,0.7000,51.8588,1.0370,0.5445,0.0556,0.8056
274,123.6133,41.2044,0.1800,128.6633,1.0963,0.5874,0.3222,0.5833
549,-32.0841,-10.6947,0.5900,100.9700,1.0778,0.4081,0.2389,0.6389
275,273.2444,91.0815,0.2733,42.9453,1.0074,0.6705,0.0111,0.6444
550,-15.2523,-5.0841,0.5933,100.6390,1.0815,0.3841,0.2333,0.6722
276,90.1841,30.0614,0.2323,161.3551,1.0111,0.5586,0.4833,0.4500
551,43.3686,14.4562,0.7300,42.8988,1.0037,0.5005,0.0056,0.8444
277,275.8567,91.9522,0.2299,62.4223,1.0148,0.6553,0.0667,0.6611
552,9.7060,3.2353,0.7333,43.0206,1.0000,0.4803,0.0000,0.8222
278,12.2417,4.0806,0.1394,162.2145,1.0444,0.5488,0.4556,0.4944
553,-163.5636,-54.5212,0.7333,36.2164,1.0000,0.5978,0.0000,0.8556
279,-69.6171,-23.2057,0.0961,185.4890,1.0111,0.5122,0.5556,0.3833
554,29.7012,9.9004,0.7333,43.8824,1.0000,0.4614,0.0000,0.8278
280,-149.9518,-49.9839,0.0770,207.4735,1.0222,0.4971,0.6333,0.3722
555,13.8170,4.6057,0.7333,42.7672,1.0000,0.4840,0.0000,0.8889
281,80.7018,26.9006,0.1558,141.8772,1.0630,0.5676,0.3833,0.5111
556,60.9452,20.3151,0.7333,39.0199,1.0000,0.5485,0.0000,0.8000
282,50.5741,16.8580,0.1174,148.2519,1.0630,0.5518,0.3944,0.4056
557,-54.9244,-18.3081,0.7267,46.5017,1.0074,0.4643,0.0111,0.7611
283,238.4286,79.4762,0.2667,42.1937,1.0037,0.6712,0.0056,0.6667
558,52.0127,17.3376,0.7333,41.1355,1.0000,0.5075,0.0000,0.8778
284,190.3411,63.4470,0.2329,115.4276,1.1296,0.6001,0.2944,0.6222
559,93.9171,31.3057,0.7333,37.1362,1.0000,0.5837,0.0000,0.8778
285,170.5610,56.8537,0.1820,107.6637,1.0556,0.6050,0.2389,0.6000
560,29.9193,9.9731,0.7333,36.1905,1.0000,0.6006,0.0000,0.6889
286,134.0958,44.6986,0.1722,116.7844,1.0519,0.5954,0.2778,0.5611
561,86.4048,28.8016,0.7333,36.4546,1.0000,0.5948,0.0000,0.7889
287,259.7834,86.5945,0.2231,74.6218,1.0778,0.6375,0.1167,0.6278
562,39.8624,13.2875,0.7333,39.1686,1.0000,0.5468,0.0000,0.8389
288,255.7334,85.2445,0.2289,82.1237,1.0333,0.6451,0.1500,0.6222
563,69.8660,23.2887,0.7333,39.6293,1.0000,0.5371,0.0000,0.8722
289,304.1878,101.3959,0.2467,74.8196,1.0778,0.6489,0.1167,0.7167
564,75.7571,25.2524,0.7333,38.9845,1.0000,0.5502,0.0000,0.8722
290,253.9689,84.6563,0.2508,57.0288,1.0370,0.6565,0.0556,0.6778
565,70.8486,23.6162,0.7333,36.6434,1.0000,0.5902,0.0000,0.6889
291,322.4702,107.4901,0.2538,46.5062,1.0148,0.6660,0.0222,0.6222
566,-16.2506,-5.4169,0.7333,36.3511,1.0000,0.5985,0.0000,0.6778
292,138.8864,46.2955,0.1999,136.8512,1.0593,0.5885,0.3667,0.5500
567,55.2234,18.4078,0.7067,52.3889,1.0296,0.4923,0.0444,0.8667
293,236.0249,78.6750,0.2313,89.2220,1.0407,0.6230,0.1833,0.6278
568,51.7965,17.2655,0.7333,35.9232,1.0000,0.6059,0.0000,0.8167
294,145.8072,48.6024,0.1611,107.0250,1.1111,0.5945,0.2333,0.3556
569,55.9973,18.6658,0.7267,42.7492,1.0074,0.5231,0.0111,0.8500
295,73.2697,24.4232,0.1758,154.3993,1.0370,0.5642,0.4333,0.4889
570,100.1088,33.3696,0.7333,33.0995,1.0000,0.6524,0.0000,0.7111
296,225.7117,75.2372,0.2740,68.0931,1.0667,0.6652,0.1000,0.7389
571,26.6821,8.8940,0.7333,39.3883,1.0000,0.5427,0.0000,0.8556
297,331.2903,110.4301,0.2539,51.3439,1.0185,0.6652,0.0389,0.6611
572,2.2328,0.7443,0.7333,34.5692,1.0000,0.6293,0.0000,0.6833
298,318.5437,106.1812,0.2871,58.1538,1.0185,0.6780,0.0833,0.6444
573,93.7014,31.2338,0.7333,34.7902,1.0000,0.6250,0.0000,0.7111
299,193.7526,64.5842,0.2024,102.0324,1.0296,0.6114,0.2333,0.5667
574,65.3135,21.7712,0.7333,36.2897,1.0000,0.5958,0.0000,0.8056
575,-9.2050,-3.0683,0.7333,34.3073,1.0000,0.6317,0.0000,0.6722
300,293.4476,97.8159,0.2431,55.6170,1.0333,0.6534,0.0500,0.6944
576,71.9623,23.9874,0.7333,39.4922,1.0000,0.5411,0.0000,0.8333
301,204.1482,68.0494,0.2569,105.4696,1.0370,0.6189,0.2556,0.6111
577,51.5692,17.1897,0.7333,40.0586,1.0000,0.5285,0.0000,0.8667
302,214.2232,71.4077,0.1995,92.5687,1.0593,0.6235,0.1889,0.5556
578,108.6615,36.2205,0.7333,32.5320,1.0000,0.6632,0.0000,0.7000
303,230.9444,76.9815,0.2156,89.2094,1.0333,0.6336,0.1833,0.6000
579,58.2660,19.4220,0.7333,39.1598,1.0000,0.5501,0.0000,0.8778
304,280.7697,93.5899,0.2656,94.4007,1.0704,0.6383,0.2056,0.6944
580,71.1675,23.7225,0.7333,38.1926,1.0000,0.5635,0.0000,0.8000
305,192.7936,64.2645,0.1984,103.1931,1.0296,0.6216,0.2333,0.6000
581,53.0705,17.6902,0.7333,32.3407,1.0000,0.6656,0.0000,0.6778
306,295.8138,98.6046,0.2405,80.5036,1.0556,0.6493,0.1389,0.7444
582,30.2071,10.0690,0.7056,51.0312,1.0185,0.4570,0.0278,0.7556
307,179.3446,59.7815,0.1861,81.2936,1.0963,0.6152,0.1444,0.3667
583,-66.2076,-22.0692,0.4889,115.0184,1.0889,0.3757,0.2778,0.5000
308,281.2544,93.7515,0.2435,71.6071,1.0296,0.6557,0.1222,0.6333
584,-10.8994,-3.6331,0.5844,91.7599,1.0519,0.4022,0.1889,0.5944
309,322.3523,107.4508,0.2744,68.3247,1.0630,0.6570,0.0944,0.7444
585,34.5979,11.5326,0.7333,34.8063,1.0000,0.6263,0.0000,0.8278
310,260.2381,86.7460,0.2585,92.4176,1.0556,0.6347,0.2056,0.6278
586,87.8802,29.2934,0.7333,34.5867,1.0000,0.6290,0.0000,0.6944
311,314.1513,104.7171,0.2633,65.2823,1.0519,0.6637,0.0889,0.7444
587,41.3285,13.7762,0.7333,32.6610,1.0000,0.6632,0.0000,0.7889
312,320.5114,106.8371,0.3082,40.5305,1.0000,0.6916,0.0000,0.6667
588,75.6776,25.2259,0.7333,32.4834,1.0000,0.6670,0.0000,0.7111
313,353.2007,117.7336,0.2875,46.8339,1.0185,0.6792,0.0278,0.6778
589,68.1154,22.7051,0.7167,46.5289,1.0185,0.5249,0.0278,0.8278
314,242.2513,80.7504,0.2392,97.8176,1.0704,0.6278,0.2167,0.6333
590,82.1855,27.3952,0.7333,39.7729,1.0000,0.5415,0.0000,0.8833
315,222.8434,74.2811,0.2110,69.0133,1.0630,0.6363,0.0944,0.4778
591,92.7368,30.9123,0.7333,35.9297,1.0000,0.6131,0.0000,0.7667
316,307.8222,102.6074,0.2726,68.7794,1.0556,0.6602,0.1167,0.6778
592,41.9063,13.9688,0.7333,38.8349,1.0000,0.5553,0.0000,0.8278
317,320.8202,106.9401,0.2493,59.9087,1.0333,0.6618,0.0611,0.6722
593,80.1666,26.7222,0.7333,35.1090,1.0000,0.6160,0.0000,0.7222
318,357.7936,119.2645,0.2997,54.1550,1.0259,0.6814,0.0611,0.6889
594,81.9742,27.3247,0.7333,38.1862,1.0000,0.5667,0.0000,0.8222
319,359.1560,119.7187,0.2784,43.7887,1.0037,0.6778,0.0056,0.7056
595,106.7438,35.5813,0.7333,33.7095,1.0000,0.6462,0.0000,0.7333
320,305.1957,101.7319,0.3076,46.4525,1.0074,0.6882,0.0111,0.7500
596,88.1324,29.3775,0.7333,37.3239,1.0000,0.5861,0.0000,0.8444
321,338.2899,112.7633,0.2666,57.8957,1.0370,0.6651,0.0556,0.7167
597,87.7756,29.2585,0.7333,38.1411,1.0000,0.5653,0.0000,0.8500
322,282.0695,94.0232,0.2371,77.4259,1.0815,0.6426,0.1222,0.7444
598,17.3468,5.7823,0.7333,35.0705,1.0000,0.6158,0.0000,0.8222
323,284.0535,94.6845,0.2736,40.3131,1.0000,0.6753,0.0000,0.6667
599,77.9730,25.9910,0.7333,39.8242,1.0000,0.5354,0.0000,0.8889
324,272.4997,90.8332,0.2607,80.7951,1.0704,0.6520,0.1611,0.6556
600,61.2232,20.4077,0.7333,41.6812,1.0000,0.5014,0.0000,0.9000
325,271.0722,90.3574,0.2318,72.8124,1.0333,0.6472,0.1278,0.6222
601,-283.4222,-94.4741,0.7333,33.3908,1.0000,0.6432,0.0000,0.6722
326,340.8389,113.6130,0.2739,61.1256,1.0444,0.6632,0.0667,0.7667
602,73.0608,24.3536,0.7333,39.7157,1.0000,0.5333,0.0000,0.8722
327,345.6182,115.2061,0.2800,40.2869,1.0000,0.6762,0.0000,0.6667
603,59.6665,19.8888,0.7333,39.9014,1.0000,0.5351,0.0000,0.8056
328,322.4594,107.4865,0.2640,51.4498,1.0111,0.6697,0.0167,0.7722
604,16.8098,5.6033,0.7333,36.2635,1.0000,0.6012,0.0000,0.7944
329,346.5075,115.5025,0.2802,44.4068,1.0000,0.6791,0.0000,0.6667
605,86.7603,28.9201,0.7333,34.5693,1.0000,0.6303,0.0000,0.6889
330,337.4059,112.4686,0.3062,36.9651,1.0000,0.6907,0.0000,0.6667
606,63.1030,21.0343,0.7333,39.7561,1.0000,0.5402,0.0000,0.8000
607,78.2003,26.0668,0.7333,37.7750,1.0000,0.5694,0.0000,0.8056
331,323.7426,107.9142,0.2791,46.3119,1.0148,0.6812,0.0222,0.6222
608,-1.8853,-0.6284,0.7333,34.2505,1.0000,0.6330,0.0000,0.6889
332,355.3167,118.4389,0.2965,48.8420,1.0222,0.6788,0.0333,0.7111
609,-32.1776,-10.7259,0.6033,98.9591,1.1444,0.3421,0.2167,0.6556
333,362.3825,120.7942,0.2848,47.5774,1.0111,0.6766,0.0167,0.7444
610,22.4419,7.4806,0.7333,44.7484,1.0000,0.4459,0.0000,0.7333
334,396.6538,132.2179,0.3122,42.2401,1.0000,0.6939,0.0000,0.7556
611,52.5983,17.5328,0.7333,37.0734,1.0000,0.5847,0.0000,0.7389
335,336.1895,112.0632,0.2760,52.8664,1.0296,0.6691,0.0444,0.6944
612,54.6796,18.2265,0.7333,33.1048,1.0000,0.6544,0.0000,0.7000
336,334.9005,111.6335,0.2791,42.1635,1.0000,0.6801,0.0000,0.6722
613,23.3773,7.7924,0.7333,36.8710,1.0000,0.5827,0.0000,0.8167
337,265.0387,88.3462,0.2556,89.7947,1.1259,0.6307,0.1889,0.6944
614,84.4342,28.1447,0.7333,34.7000,1.0000,0.6284,0.0000,0.7056
338,353.9867,117.9956,0.2811,46.3297,1.0111,0.6764,0.0167,0.7611
615,81.5034,27.1678,0.7333,31.6321,1.0000,0.6817,0.0000,0.6833
339,315.4990,105.1663,0.2820,41.1418,1.0000,0.6811,0.0000,0.6667
616,53.5691,17.8564,0.7333,35.2488,1.0000,0.6124,0.0000,0.6611
340,343.3529,114.4510,0.2691,44.7390,1.0000,0.6735,0.0000,0.6667
617,-59.6875,-19.8958,0.7333,33.1489,1.0000,0.6617,0.0000,0.6722
341,335.7203,111.9068,0.2637,43.7441,1.0000,0.6717,0.0000,0.6667
618,78.5671,26.1890,0.7333,37.3390,1.0000,0.5793,0.0000,0.7944
342,295.3283,98.4428,0.2770,67.2497,1.0259,0.6705,0.1167,0.6167
619,72.8396,24.2799,0.7333,37.1999,1.0000,0.5796,0.0000,0.8111
343,195.4248,65.1416,0.1795,87.6336,1.0889,0.6180,0.1556,0.4556
620,76.0508,25.3503,0.7333,37.4646,1.0000,0.5788,0.0000,0.7778
344,264.1544,88.0515,0.2361,57.5443,1.0296,0.6571,0.0444,0.6611
621,3.7032,1.2344,0.5478,102.1336,1.1148,0.4186,0.2389,0.5833
345,323.4644,107.8215,0.2493,52.4966,1.0111,0.6648,0.0278,0.7056
622,13.1524,4.3841,0.6056,75.9490,1.0852,0.4429,0.1278,0.5778
346,318.7961,106.2654,0.2449,55.0923,1.0259,0.6579,0.0389,0.7333
623,-44.3428,-14.7809,0.5444,98.3636,1.1259,0.3127,0.1889,0.5000
347,330.0940,110.0313,0.3211,38.3431,1.0000,0.6963,0.0000,0.6667
624,-118.3218,-39.4406,0.4889,129.6999,1.0444,0.3476,0.3444,0.5556
348,248.6977,82.8992,0.2212,85.7928,1.0667,0.6331,0.1667,0.6500
625,-17.8158,-5.9386,0.5944,83.9033,1.0630,0.3949,0.1500,0.5278
349,230.6275,76.8758,0.2526,77.5935,1.0963,0.6438,0.1444,0.6667
626,68.4646,22.8215,0.7333,39.8472,1.0000,0.5362,0.0000,0.8556
350,118.0004,39.3335,0.1762,138.0180,1.0333,0.5906,0.3722,0.5556
627,-105.5655,-35.1885,0.6867,61.9245,1.0519,0.4540,0.0778,0.8000
351,92.8241,30.9414,0.1616,142.3364,1.0259,0.5826,0.3833,0.5444
628,-10.0409,-3.3470,0.7333,34.6267,1.0000,0.6253,0.0000,0.7056
352,351.2168,117.0723,0.2933,46.9567,1.0111,0.6858,0.0389,0.6556
629,39.0322,13.0107,0.6967,58.2653,1.0407,0.4559,0.0611,0.8500
353,263.0900,87.6967,0.2463,83.3465,1.1111,0.6342,0.1667,0.6778
630,103.2791,34.4264,0.7333,33.8522,1.0000,0.6327,0.0000,0.7667
354,312.3917,104.1306,0.2538,56.0032,1.0296,0.6657,0.0444,0.7444
631,110.7025,36.9008,0.7333,33.7423,1.0000,0.6447,0.0000,0.7778
355,313.2190,104.4063,0.2579,54.8753,1.0333,0.6699,0.0500,0.5778
632,105.0699,35.0233,0.7333,34.1570,1.0000,0.6371,0.0000,0.7611
356,240.9045,80.3015,0.2566,57.9554,1.0333,0.6607,0.0500,0.7333
633,34.4629,11.4876,0.7333,35.2077,1.0000,0.6190,0.0000,0.8167
357,258.7927,86.2642,0.2287,78.5055,1.0148,0.6471,0.1444,0.6056
634,105.9682,35.3227,0.7333,29.4776,1.0000,0.7178,0.0000,0.6778
635,50.7178,16.9059,0.7333,33.9709,1.0000,0.6332,0.0000,0.6889
358,348.2589,116.0863,0.2862,43.5496,1.0000,0.6839,0.0222,0.6556
636,73.3780,24.4593,0.7333,37.1126,1.0000,0.5905,0.0000,0.7889
359,314.8399,104.9466,0.2677,42.9008,1.0000,0.6741,0.0000,0.6667
637,-81.8565,-27.2855,0.7333,34.7983,1.0000,0.6263,0.0000,0.7556
360,336.6390,112.2130,0.2687,43.7166,1.0000,0.6750,0.0000,0.6667
638,11.9689,3.9896,0.6833,66.8168,1.0556,0.3898,0.0833,0.8278
361,166.3456,55.4485,0.2039,87.6068,1.1074,0.6219,0.1722,0.5444
639,84.0317,28.0106,0.7333,37.6820,1.0000,0.5735,0.0000,0.8333
362,321.1526,107.0509,0.2503,51.8256,1.0148,0.6678,0.0222,0.6389
640,-40.3036,-13.4345,0.7333,33.3753,1.0000,0.6478,0.0000,0.6667
363,358.2164,119.4055,0.2872,42.3831,1.0000,0.6833,0.0000,0.7056
641,83.4426,27.8142,0.7333,34.1439,1.0000,0.6341,0.0000,0.7500
364,341.8939,113.9646,0.2623,50.1361,1.0148,0.6734,0.0222,0.6833
642,32.5498,10.8499,0.6933,60.2018,1.0444,0.4387,0.0667,0.8444
365,316.9010,105.6337,0.2507,48.4618,1.0111,0.6634,0.0167,0.6722
643,0.8030,0.2677,0.6567,77.0773,1.0852,0.3895,0.1278,0.7111
366,321.9764,107.3255,0.2595,49.0309,1.0185,0.6687,0.0278,0.6667
644,81.6226,27.2075,0.7333,36.9273,1.0000,0.5893,0.0000,0.7889
367,265.2859,88.4286,0.2488,72.1291,1.0111,0.6623,0.1278,0.6222
645,42.3664,14.1221,0.7067,51.1047,1.0296,0.5172,0.0444,0.8278
368,284.4131,94.8044,0.2392,63.7245,1.0556,0.6540,0.0833,0.5611
646,87.2785,29.0928,0.7333,29.9220,1.0000,0.7080,0.0000,0.6667
369,307.2889,102.4296,0.2544,60.4505,1.0185,0.6640,0.0722,0.6611
647,-38.0069,-12.6690,0.5222,100.0639,1.1111,0.4052,0.2222,0.4833
370,358.1426,119.3809,0.2943,51.8760,1.0296,0.6830,0.0444,0.7222
648,46.3027,15.4342,0.7333,42.4707,1.0000,0.4786,0.0000,0.9611
371,328.0211,109.3404,0.2674,54.7785,1.0333,0.6708,0.0500,0.6722
649,30.3554,10.1185,0.6722,57.0621,1.0407,0.4971,0.0611,0.6500
372,257.9365,85.9788,0.2301,83.1285,1.0778,0.6405,0.1500,0.6444
650,14.3345,4.7782,0.7267,49.3372,1.0074,0.4100,0.0111,0.7944
373,293.3373,97.7791,0.2320,66.5394,1.0519,0.6495,0.0778,0.7111
651,97.6991,32.5664,0.7333,33.5737,1.0000,0.6449,0.0000,0.7167
374,355.1714,118.3905,0.3003,43.6978,1.0111,0.6852,0.0167,0.6889
652,70.1418,23.3806,0.7333,37.0562,1.0000,0.5818,0.0000,0.7611
375,257.5042,85.8347,0.2681,92.6102,1.0667,0.6415,0.2111,0.6278
653,59.3406,19.7802,0.7333,37.7127,1.0000,0.5713,0.0000,0.8333
376,315.6437,105.2146,0.2659,60.8596,1.0407,0.6676,0.0722,0.6667
654,-16.3671,-5.4557,0.6367,82.9677,1.0926,0.4184,0.1611,0.7500
377,275.5940,91.8647,0.2289,57.2952,1.0296,0.6567,0.0444,0.5778
655,-14.7614,-4.9205,0.7333,46.0767,1.0000,0.4222,0.0000,0.6833
378,259.3085,86.4362,0.2281,81.6392,1.0815,0.6354,0.1444,0.6889
656,63.1433,21.0478,0.7333,42.6312,1.0000,0.4879,0.0000,0.9444
379,323.4275,107.8092,0.2578,53.3919,1.0111,0.6713,0.0389,0.6389
657,55.2212,18.4071,0.7333,38.5530,1.0000,0.5588,0.0000,0.7444
380,99.5505,33.1835,0.1463,115.7434,1.1111,0.5818,0.2667,0.3389
658,59.9166,19.9722,0.7333,39.6360,1.0000,0.5408,0.0000,0.7556
381,318.8828,106.2943,0.2495,48.6536,1.0111,0.6671,0.0167,0.6333
659,9.7119,3.2373,0.7333,39.0152,1.0000,0.5490,0.0000,0.8778
